 coating x n_core k_core n_shell k_shell lambda
60567636 0.350 47.124 1.449 0.018 1.327 0.000 1000.000
60572951 0.350 109.273 1.471 0.048 1.376 0.000 230.000
60573287 0.350 9.389 1.434 0.026 1.342 0.007 4350.000
60576184 0.350 3.665 1.477 0.019 1.332 0.000 600.000
60580264 0.350 31.416 1.457 0.032 1.396 0.000 200.000
60580557 0.350 2.356 1.258 0.045 1.291 0.034 8000.000
60581643 0.350 0.838 1.482 0.021 1.330 0.000 750.000
60582496 0.350 109.956 1.489 0.046 1.396 0.000 200.000
60582997 0.350 188.496 1.487 0.035 1.362 0.000 250.000
60584531 0.350 0.838 1.818 0.390 1.551 0.328 30000.000
60589067 0.350 418.879 1.488 0.037 1.430 0.000 150.000
60591751 0.350 3.696 1.400 0.002 1.329 0.000 850.000
60594325 0.350 2.244 1.526 0.148 1.359 0.236 15400.000
60598128 0.350 86.394 1.494 0.020 1.339 0.000 400.000
60601993 0.350 7.944 1.419 0.020 1.350 0.021 4350.000
60619706 0.350 113.097 1.452 0.018 1.347 0.000 500.000
60634365 0.350 3.625 1.451 0.042 1.324 0.043 5200.000
60640303 0.350 7.250 1.478 0.047 1.360 0.043 3900.000
60642391 0.350 163.909 1.467 0.033 1.390 0.000 230.000
60644007 0.350 62.832 1.423 0.006 1.357 0.000 350.000
60644279 0.350 7.513 1.398 0.008 1.344 0.023 4600.000
60645178 0.350 6.283 1.489 0.037 1.409 0.000 200.000
60654313 0.350 28.274 1.434 0.012 1.316 0.001 2000.000
60659144 0.350 11.781 1.453 0.023 1.359 0.004 800.000
60661005 0.350 7.392 1.447 0.021 1.358 0.004 850.000
60663647 0.350 0.583 2.288 0.225 1.529 0.351 70000.000
60666334 0.350 1.795 1.441 0.018 1.360 0.004 700.000
60667073 0.350 48.869 1.445 0.018 1.365 0.004 450.000
60668953 0.350 4.333 1.435 0.027 1.370 0.012 4350.000
60669418 0.350 439.823 1.486 0.089 1.480 0.004 100.000
6067394 0.030 94.248 1.452 0.019 1.436 0.009 500.000
60674758 0.350 73.304 1.472 0.031 1.376 0.004 300.000
60677215 0.350 5.890 1.173 0.074 1.324 0.036 8000.000
60678687 0.350 5.778 1.411 0.014 1.370 0.012 4350.000
60678808 0.350 7.480 1.416 0.015 1.373 0.011 4200.000
60680112 0.350 0.658 1.451 0.036 1.371 0.011 4300.000
60688266 0.350 251.327 1.486 0.058 1.480 0.004 100.000
60692911 0.350 0.898 1.859 0.138 1.529 0.351 70000.000
60693722 0.350 94.248 1.485 0.048 1.480 0.004 100.000
60693802 0.350 15.708 1.448 0.015 1.359 0.004 800.000
60694766 0.350 2.985 1.522 0.443 1.494 0.359 20000.000
60697204 0.350 4.712 1.483 0.022 1.367 0.004 400.000
60704331 0.350 238.761 1.489 0.030 1.388 0.004 250.000
607070 0.000 11.968 1.437 0.027 1.380 0.063 4200.000
60714774 0.350 0.668 1.393 0.007 1.362 0.014 4700.000
60718342 0.350 7.854 1.472 0.070 1.389 0.002 240.000
607189 0.000 28.274 1.444 0.018 1.346 0.001 2000.000
60719590 0.350 89.012 1.446 0.017 1.353 0.002 600.000
607210 0.000 8.195 1.375 0.069 1.312 0.084 6900.000
60722078 0.350 1.257 1.453 0.022 1.347 0.002 1000.000
60722594 0.350 1.571 1.337 0.044 1.294 0.109 6000.000
60723737 0.350 0.628 1.465 0.057 1.382 0.002 250.000
60726436 0.350 1.778 1.399 0.027 1.329 0.047 5300.000
60727276 0.350 106.814 1.461 0.021 1.355 0.002 500.000
6073320 0.030 5.934 1.191 0.562 1.478 0.183 9000.000
60735055 0.350 10.472 1.387 0.029 1.324 0.056 5400.000
6073506 0.030 6.981 1.191 0.562 1.478 0.183 9000.000
60735458 0.350 2.356 1.437 0.015 1.359 0.002 400.000
6073787 0.030 1.109 1.429 0.014 1.432 0.009 850.000
60738581 0.350 8.878 1.445 0.033 1.354 0.018 4600.000
60740628 0.350 10.026 1.422 0.022 1.351 0.019 4700.000
60740943 0.350 12.083 1.403 0.025 1.334 0.038 5200.000
60744522 0.350 50.265 1.474 0.022 1.347 0.002 1000.000
60745399 0.350 0.578 1.434 0.026 1.360 0.016 4350.000
607480 0.000 1.428 1.455 0.037 1.438 0.000 220.000
60749372 0.350 0.641 1.458 0.040 1.347 0.020 4900.000
60752439 0.350 299.199 1.473 0.046 1.407 0.002 210.000
60755127 0.350 0.806 1.478 0.047 1.370 0.038 3900.000
60757458 0.350 251.327 1.485 0.039 1.476 0.002 100.000
60762440 0.350 1.257 1.444 0.013 1.347 0.002 1000.000
60769276 0.350 7.392 1.434 0.034 1.339 0.029 5100.000
60770779 0.350 0.524 1.508 0.064 1.570 0.299 30000.000
60770977 0.350 134.640 1.491 0.020 1.407 0.002 210.000
6077342 0.030 11.855 1.424 0.035 1.417 0.071 5300.000
60775529 0.350 14.784 1.423 0.021 1.361 0.035 4250.000
6077736 0.030 15.708 1.486 0.068 1.525 0.009 100.000
60783136 0.350 149.226 1.447 0.020 1.364 0.000 400.000
60789000 0.350 8.850 1.314 0.076 1.309 0.064 7100.000
60799375 0.350 27.318 1.456 0.043 1.404 0.000 230.000
60799917 0.350 2.040 1.604 0.544 1.485 0.223 15400.000
60803451 0.350 1.020 1.608 0.517 1.485 0.223 15400.000
6081098 0.030 99.484 1.426 0.009 1.434 0.009 600.000
60819557 0.350 10.681 1.477 0.049 1.342 0.037 5000.000
60821471 0.350 12.566 1.444 0.030 1.361 0.035 4250.000
6082603 0.030 8.666 1.458 0.039 1.433 0.053 4350.000
60844023 0.350 51.408 1.451 0.018 1.390 0.007 550.000
60851830 0.350 115.192 1.445 0.022 1.403 0.007 300.000
60851832 0.350 86.394 1.437 0.015 1.395 0.007 400.000
60852948 0.350 5.498 1.472 0.023 1.395 0.007 400.000
60858062 0.350 10.670 1.372 0.022 1.370 0.043 5300.000
60865052 0.350 7.330 1.480 0.034 1.421 0.225 3000.000
60866030 0.350 0.785 1.453 0.016 1.395 0.007 400.000
6087106 0.030 1.047 1.482 0.027 1.454 0.009 300.000
60874337 0.350 17.952 1.423 0.006 1.399 0.007 350.000
60877411 0.350 8.976 1.463 0.068 1.380 0.037 7000.000
60878449 0.350 4.435 1.444 0.030 1.400 0.015 4250.000
60886838 0.350 5.934 1.501 0.061 1.334 0.042 9000.000
60892345 0.350 8.168 1.394 0.009 1.363 0.029 5000.000
60894397 0.350 6.930 1.337 0.086 1.342 0.059 6800.000
60906458 0.350 1.047 1.450 0.016 1.373 0.004 600.000
60906890 0.350 5.655 1.452 0.018 1.375 0.004 500.000
60908739 0.350 16.755 1.477 0.064 1.460 0.004 150.000
60910916 0.350 31.416 1.475 0.030 1.391 0.004 300.000
60911287 0.350 113.097 1.482 0.051 1.403 0.004 250.000
60912791 0.350 3.142 1.446 0.020 1.347 0.005 2000.000
60914990 0.350 0.942 1.538 0.566 1.536 0.325 20000.000
60919002 0.350 6.016 1.425 0.023 1.370 0.027 4700.000
6092167 0.030 4.320 1.258 0.045 1.344 0.166 8000.000
60923270 0.350 16.755 1.480 0.034 1.388 0.230 3000.000
60925282 0.350 2.670 1.522 0.443 1.536 0.325 20000.000
6092697 0.030 73.920 1.412 0.007 1.432 0.009 850.000
60930033 0.350 0.739 1.441 0.029 1.380 0.025 4250.000
60932666 0.350 0.503 1.763 0.583 1.579 0.385 75000.000
60935405 0.350 5.027 1.462 0.022 1.403 0.004 250.000
60936482 0.350 8.767 1.443 0.029 1.379 0.025 4300.000
60937604 0.350 0.513 1.390 0.008 1.365 0.028 4900.000
6093890 0.030 5.347 1.470 0.045 1.426 0.053 4700.000
60941049 0.350 1.795 1.455 0.012 1.385 0.004 350.000
60944889 0.350 2.732 1.433 0.000 1.414 0.004 230.000
60951884 0.350 0.628 2.398 0.304 1.666 0.488 60000.000
6095491 0.030 4.712 1.439 0.015 1.409 0.010 2000.000
60955630 0.350 38.397 1.441 0.019 1.364 0.000 900.000
60956175 0.350 251.327 1.465 0.057 1.407 0.000 250.000
60961853 0.350 8.316 1.331 0.071 1.314 0.080 6800.000
60967332 0.350 199.920 1.464 0.055 1.424 0.000 220.000
60990377 0.350 5.105 1.286 0.039 1.256 0.187 8000.000
60993828 0.350 5.498 1.448 0.030 1.376 0.049 4000.000
6099582 0.030 21.991 1.486 0.021 1.430 0.009 1000.000
60999093 0.350 2.646 1.444 0.011 1.363 0.000 950.000
61001449 0.350 19.842 1.494 0.020 1.363 0.000 950.000
61001503 0.350 39.984 1.494 0.020 1.369 0.000 550.000
61001913 0.350 2.652 1.504 0.062 1.548 0.216 15400.000
61002071 0.350 25.133 1.495 0.021 1.336 0.001 2000.000
61002088 0.350 9.484 1.498 0.059 1.345 0.075 5300.000
61017803 0.350 0.628 1.460 0.050 1.439 0.011 250.000
61019234 0.350 87.965 1.439 0.015 1.420 0.011 500.000
61020440 0.350 1.186 1.412 0.031 1.401 0.044 5300.000
61022727 0.350 5.464 1.420 0.021 1.421 0.021 4600.000
61028859 0.350 10.727 1.437 0.027 1.430 0.019 4100.000
61032783 0.350 6.732 1.408 0.080 1.410 0.039 7000.000
61035159 0.350 1.496 1.458 0.040 1.458 0.011 210.000
61036347 0.350 62.832 1.423 0.008 1.419 0.011 550.000
61040322 0.350 45.379 1.447 0.015 1.416 0.011 900.000
6104033 0.030 152.592 1.419 0.003 1.447 0.009 350.000
61043507 0.350 0.924 1.445 0.068 1.402 0.049 6800.000
61043714 0.350 94.248 1.489 0.046 1.463 0.011 200.000
6104657 0.030 2.856 1.490 0.020 1.435 0.009 550.000
61051471 0.350 62.832 1.455 0.014 1.427 0.011 350.000
61053547 0.350 5.437 1.376 0.019 1.405 0.037 5200.000
61062259 0.350 3.590 1.460 0.030 1.406 0.006 350.000
61063072 0.350 35.904 1.452 0.022 1.392 0.006 700.000
61063855 0.350 1.257 2.302 0.394 1.608 0.375 50000.000
61069227 0.350 9.561 1.413 0.017 1.391 0.035 4600.000
61071493 0.350 273.182 1.470 0.068 1.434 0.006 230.000
61072136 0.350 0.598 1.439 0.029 1.400 0.034 4200.000
6107456 0.030 31.416 1.443 0.011 1.430 0.009 1000.000
61081054 0.350 74.613 1.451 0.019 1.391 0.006 800.000
61082569 0.350 5.386 1.337 0.069 1.360 0.053 7000.000
61082820 0.350 5.585 1.216 0.484 1.391 0.126 9000.000
6108623 0.030 4.887 1.494 0.020 1.438 0.009 450.000
61088789 0.350 299.199 1.462 0.050 1.444 0.006 210.000
6109330 0.030 5.770 1.498 0.059 1.422 0.053 4900.000
61097662 0.350 62.832 1.453 0.016 1.400 0.006 400.000
61102018 0.350 12.566 1.478 0.049 1.404 0.033 4000.000
61104291 0.350 0.683 1.442 0.017 1.434 0.006 230.000
61106718 0.350 4.189 1.486 0.020 1.394 0.006 600.000
61110806 0.350 23.562 1.413 0.002 1.400 0.006 400.000
61111255 0.350 8.055 1.415 0.020 1.403 0.051 3900.000
6111239 0.030 14.137 1.368 0.001 1.409 0.010 2000.000
61113207 0.350 0.628 1.591 0.099 1.608 0.375 50000.000
6111913 0.030 96.664 1.399 0.000 1.434 0.009 650.000
61119458 0.350 8.195 1.363 0.027 1.359 0.059 6900.000
61120106 0.350 5.498 1.457 0.024 1.389 0.000 400.000
61120596 0.350 85.680 1.481 0.092 1.438 0.000 220.000
61127213 0.350 5.969 1.949 0.907 1.568 0.153 10000.000
61141648 0.350 2.464 1.432 0.031 1.359 0.070 5100.000
61144443 0.350 8.316 1.363 0.071 1.316 0.090 6800.000
61144790 0.350 0.785 1.424 0.011 1.378 0.000 800.000
61156383 0.350 1.257 1.414 0.007 1.378 0.000 750.000
61158616 0.350 3.142 1.482 0.021 1.378 0.000 800.000
61158980 0.350 39.270 1.483 0.022 1.389 0.000 400.000
61163774 0.350 14.612 1.405 0.008 1.377 0.063 4300.000
61164426 0.350 28.274 1.486 0.037 1.500 0.000 100.000
61165048 0.350 157.080 1.489 0.037 1.448 0.000 200.000
61168876 0.350 3.142 1.393 0.110 1.464 0.266 9000.000
61175991 0.350 0.615 1.395 0.006 1.369 0.063 4600.000
61178349 0.350 4.581 1.402 0.013 1.446 0.027 4800.000
61182990 0.350 15.708 1.439 0.029 1.459 0.023 4000.000
61188015 0.350 5.914 1.438 0.029 1.455 0.024 4250.000
61188184 0.350 69.115 1.461 0.021 1.449 0.015 500.000
61192190 0.350 2.836 1.680 0.697 1.448 0.141 14400.000
61192890 0.350 3.927 1.481 0.061 1.469 0.015 240.000
61193345 0.350 0.766 1.449 0.034 1.457 0.023 4100.000
61195889 0.350 8.131 1.431 0.024 1.455 0.024 4250.000
61196394 0.350 11.704 1.403 0.020 1.439 0.033 5100.000
61198036 0.350 196.350 1.458 0.047 1.469 0.015 240.000
61198400 0.350 0.698 2.122 0.530 1.559 0.251 90000.000
61210250 0.350 5.236 1.486 0.043 1.469 0.015 240.000
61215222 0.350 51.051 1.413 0.007 1.446 0.015 800.000
61216023 0.350 2.285 1.482 0.020 1.448 0.015 550.000
61222361 0.350 3.065 1.483 0.052 1.457 0.023 4100.000
61223914 0.350 0.511 1.443 0.029 1.454 0.024 4300.000
61224235 0.350 1.745 1.418 0.041 1.429 0.050 5400.000
61224447 0.350 95.614 1.466 0.025 1.473 0.015 230.000
6122741 0.030 0.503 2.144 0.329 1.814 0.544 50000.000
61230685 0.350 6.468 1.418 0.050 1.433 0.049 6800.000
61236599 0.350 232.205 1.479 0.085 1.453 0.007 230.000
61237492 0.350 0.658 1.419 0.019 1.415 0.044 4300.000
6125221 0.030 1.068 2.154 0.387 1.814 0.544 50000.000
61253655 0.350 90.757 1.454 0.019 1.418 0.007 450.000
61253860 0.350 11.690 1.429 0.024 1.415 0.044 4300.000
61257652 0.350 8.891 1.424 0.035 1.395 0.065 5300.000
61257665 0.350 1.571 2.032 0.540 1.628 0.212 30000.000
61259425 0.350 62.832 1.450 0.016 1.413 0.007 650.000
61264820 0.350 31.416 1.449 0.016 1.413 0.007 700.000
61269255 0.350 5.027 1.704 0.438 1.474 0.102 10000.000
61272975 0.350 4.398 1.551 0.326 1.474 0.102 10000.000
61273082 0.350 11.424 1.404 0.009 1.413 0.044 4400.000
61273296 0.350 0.663 1.868 0.589 1.639 0.378 90000.000
61274842 0.350 0.681 1.809 0.146 1.637 0.387 60000.000
6127718 0.030 3.927 1.468 0.023 1.414 0.000 400.000
61284326 0.350 0.864 1.696 0.625 1.654 0.267 40000.000
61285823 0.350 104.720 1.488 0.028 1.490 0.007 150.000
61290493 0.350 59.525 1.494 0.020 1.410 0.007 950.000
61291341 0.350 20.944 1.464 0.000 1.490 0.007 150.000
61293604 0.350 4.284 1.417 0.019 1.383 0.077 4400.000
61293906 0.350 11.519 1.456 0.054 1.329 0.180 3000.000
61296245 0.350 226.195 1.470 0.064 1.437 0.000 250.000
61301672 0.350 7.113 1.373 0.020 1.370 0.098 5300.000
61309727 0.350 11.781 1.431 0.026 1.373 0.075 4800.000
61314865 0.350 6.130 1.456 0.038 1.391 0.077 4100.000
61320015 0.350 0.506 1.458 0.039 1.384 0.077 4350.000
61321114 0.350 83.776 1.473 0.019 1.393 0.000 600.000
61323523 0.350 2.732 1.452 0.034 1.447 0.000 230.000
61323912 0.350 2.513 1.415 0.009 1.386 0.000 1000.000
61324612 0.350 5.928 1.371 0.023 1.370 0.098 5300.000
61326072 0.350 18.850 1.478 0.021 1.395 0.000 500.000
61329728 0.350 7.069 1.423 0.007 1.401 0.000 400.000
61331793 0.350 1.478 1.475 0.048 1.387 0.077 4250.000
61332524 0.350 62.832 1.482 0.021 1.391 0.000 700.000
61340498 0.350 1.414 1.737 0.369 1.806 0.258 40000.000
61345282 0.350 47.124 1.469 0.020 1.461 0.000 200.000
61347673 0.350 6.283 1.498 0.059 1.368 0.075 5000.000
61349878 0.350 117.810 1.408 0.000 1.401 0.000 400.000
6135476 0.030 2.356 1.450 0.018 1.402 0.000 800.000
61359328 0.350 7.694 1.396 0.010 1.474 0.031 4900.000
6136089 0.030 48.869 1.453 0.018 1.410 0.000 450.000
61361141 0.350 2.040 1.677 0.745 1.490 0.143 15400.000
61362270 0.350 10.996 1.482 0.087 1.508 0.019 200.000
61362492 0.350 0.616 1.398 0.017 1.470 0.036 5100.000
61373043 0.350 5.027 1.805 0.626 1.419 0.050 10000.000
61376557 0.350 8.131 1.412 0.013 1.482 0.028 4250.000
61377713 0.350 10.053 1.483 0.046 1.491 0.019 250.000
6137987 0.030 1.885 1.681 0.519 1.744 0.204 10000.000
61387601 0.350 1.885 1.389 0.009 1.472 0.031 5000.000
61389866 0.350 94.248 1.485 0.025 1.484 0.019 300.000
61395255 0.350 44.880 1.489 0.036 1.505 0.019 210.000
61404809 0.350 17.952 1.494 0.020 1.482 0.019 350.000
61405250 0.350 40.392 1.494 0.020 1.475 0.019 700.000
6140689 0.030 29.845 1.476 0.023 1.365 0.001 2000.000
61419384 0.350 104.720 1.460 0.019 1.434 0.009 600.000
61421000 0.350 58.905 1.451 0.020 1.432 0.009 800.000
61422458 0.350 1.527 1.680 0.697 1.573 0.162 14400.000
61428253 0.350 33.510 1.430 0.013 1.433 0.009 750.000
61429738 0.350 5.236 1.468 0.019 1.434 0.009 600.000
6142980 0.030 1.047 1.417 0.009 1.400 0.000 900.000
61432420 0.350 9.498 1.432 0.025 1.434 0.053 4300.000
61435969 0.350 3.590 1.408 0.080 1.387 0.065 7000.000
6143655 0.030 28.560 1.423 0.008 1.406 0.000 550.000
614377 0.000 36.960 1.412 0.007 1.377 0.000 850.000
61443573 0.350 10.996 1.441 0.017 1.409 0.010 2000.000
61443766 0.350 7.306 1.438 0.027 1.434 0.053 4300.000
61448165 0.350 14.559 1.477 0.048 1.437 0.053 4100.000
61449511 0.350 89.760 1.456 0.016 1.447 0.009 350.000
61451401 0.350 5.437 1.376 0.019 1.418 0.065 5200.000
61452916 0.350 42.840 1.489 0.034 1.476 0.009 220.000
61455261 0.350 0.565 1.710 0.365 1.667 0.367 50000.000
61455357 0.350 8.429 1.446 0.030 1.437 0.053 4100.000
61457345 0.350 8.666 1.401 0.006 1.433 0.053 4350.000
61458326 0.350 2.094 1.490 0.020 1.431 0.009 900.000
61463291 0.350 12.083 1.497 0.055 1.437 0.064 3900.000
61464152 0.350 2.749 1.396 0.000 1.432 0.009 800.000
61470674 0.350 7.306 1.429 0.024 1.394 0.091 4300.000
61472554 0.350 1.963 1.744 0.849 1.737 0.198 14400.000
61472566 0.350 314.159 1.486 0.096 1.518 0.000 100.000
61475007 0.350 28.274 1.438 0.021 1.365 0.001 2000.000
61479854 0.350 2.005 1.402 0.012 1.384 0.089 4700.000
61481254 0.350 4.189 1.472 0.031 1.437 0.000 300.000
61484186 0.350 8.639 1.438 0.027 1.401 0.092 4000.000
61486357 0.350 11.494 1.419 0.016 1.399 0.092 4100.000
61487907 0.350 6.896 1.456 0.038 1.399 0.092 4100.000
61490405 0.350 8.078 1.363 0.077 1.301 0.099 7000.000
61491747 0.350 14.137 1.412 0.014 1.365 0.001 2000.000
61492083 0.350 4.398 1.681 0.519 1.744 0.204 10000.000
61492369 0.350 15.305 1.424 0.023 1.393 0.099 3900.000
61493742 0.350 6.684 1.452 0.037 1.384 0.089 4700.000
614962 0.000 8.407 1.343 0.046 1.301 0.094 7100.000
61500605 0.350 2.900 1.449 0.014 1.404 0.000 650.000
61501439 0.350 4.620 1.385 0.063 1.320 0.111 6800.000
61504516 0.350 2.443 1.482 0.021 1.400 0.000 900.000
61510960 0.350 40.392 1.486 0.020 1.403 0.000 700.000
61511179 0.350 3.770 1.603 0.249 1.744 0.204 10000.000
61515430 0.350 59.690 1.396 0.002 1.397 0.000 1000.000
61516698 0.350 1.745 1.530 0.149 1.737 0.198 14400.000
61524167 0.350 20.944 1.452 0.022 1.504 0.022 750.000
61524220 0.350 62.832 1.463 0.036 1.512 0.022 300.000
61527448 0.350 3.142 1.457 0.022 1.506 0.022 500.000
6153320 0.030 78.540 1.465 0.030 1.456 0.000 240.000
61538067 0.350 8.870 1.416 0.016 1.510 0.033 4250.000
61538596 0.350 0.628 1.486 0.080 1.558 0.022 100.000
61543286 0.350 1.778 1.372 0.022 1.495 0.046 5300.000
61557332 0.350 81.681 1.478 0.021 1.506 0.022 500.000
61560713 0.350 2.244 1.352 0.046 1.500 0.044 7000.000
61561199 0.350 8.508 1.394 0.009 1.504 0.034 4800.000
61562611 0.350 16.535 1.482 0.021 1.503 0.022 950.000
61563468 0.350 149.226 1.483 0.022 1.508 0.022 400.000
61565491 0.350 6.283 1.602 0.334 1.459 0.050 10000.000
61572900 0.350 62.832 1.401 0.002 1.504 0.022 800.000
61574049 0.350 0.612 1.526 0.148 1.516 0.124 15400.000
61582568 0.350 89.012 1.451 0.019 1.455 0.011 600.000
61584648 0.350 6.632 1.110 0.708 1.521 0.212 9000.000
61585425 0.350 3.696 1.457 0.023 1.452 0.011 850.000
61585878 0.350 4.928 1.399 0.017 1.439 0.067 5100.000
61587836 0.350 56.549 1.453 0.021 1.456 0.011 500.000
61596166 0.350 12.700 1.402 0.012 1.445 0.061 4700.000
61596957 0.350 3.696 1.465 0.022 1.452 0.011 850.000
61609187 0.350 7.854 1.450 0.036 1.443 0.061 4800.000
61610708 0.350 78.540 1.469 0.044 1.488 0.011 240.000
6161200 0.030 56.549 1.410 0.002 1.407 0.000 500.000
61612885 0.350 57.120 1.423 0.008 1.455 0.011 550.000
616178 0.000 25.133 1.482 0.021 1.374 0.000 1000.000
61618101 0.350 3.307 1.410 0.007 1.451 0.011 950.000
61618579 0.350 134.640 1.454 0.030 1.499 0.011 210.000
61625722 0.350 4.039 1.486 0.020 1.454 0.011 700.000
61629318 0.350 2.244 1.404 0.002 1.454 0.011 700.000
61629966 0.350 2.732 1.359 0.033 1.404 0.076 6900.000
61631287 0.350 12.566 1.488 0.028 1.520 0.011 150.000
61632093 0.350 209.440 1.488 0.028 1.520 0.011 150.000
61632660 0.350 149.226 1.491 0.021 1.461 0.011 400.000
61643367 0.350 0.524 2.294 0.777 1.772 0.117 30000.000
61647641 0.350 3.770 1.877 0.809 1.831 0.229 10000.000
61648596 0.350 3.770 1.461 0.021 1.419 0.000 500.000
61649947 0.350 0.565 2.519 0.397 1.870 0.571 100000.000
61651227 0.350 4.833 1.392 0.021 1.392 0.113 5200.000
61655048 0.350 35.904 1.465 0.022 1.416 0.000 700.000
61659884 0.350 0.898 1.469 0.021 1.416 0.000 700.000
61663396 0.350 0.942 2.123 0.341 1.863 0.627 60000.000
61672791 0.350 11.494 1.470 0.045 1.407 0.106 4100.000
61673836 0.350 3.927 1.448 0.015 1.414 0.000 800.000
61674961 0.350 14.559 1.442 0.028 1.407 0.106 4100.000
61674998 0.350 314.159 1.475 0.048 1.487 0.000 200.000
61689137 0.350 12.293 1.490 0.027 1.475 0.000 230.000
61690150 0.350 12.566 1.491 0.055 1.410 0.107 4000.000
61694149 0.350 0.808 1.516 0.069 1.866 0.623 70000.000
61699259 0.350 26.456 1.447 0.021 1.532 0.026 950.000
61707123 0.350 76.794 1.463 0.023 1.535 0.026 450.000
61708934 0.350 9.425 1.462 0.061 1.545 0.108 3000.000
61714286 0.350 0.911 1.352 0.079 1.528 0.047 6900.000
61716803 0.350 44.352 1.429 0.014 1.533 0.026 850.000
61717101 0.350 213.628 1.455 0.043 1.543 0.026 250.000
61721711 0.350 0.517 1.412 0.013 1.537 0.037 4250.000
61726422 0.350 8.976 1.437 0.027 1.538 0.037 4200.000
61734037 0.350 46.077 1.414 0.007 1.533 0.026 750.000
61734832 0.350 2.618 1.487 0.037 1.545 0.026 240.000
61739354 0.350 62.832 1.453 0.021 1.553 0.026 200.000
61741921 0.350 10.727 1.483 0.052 1.539 0.037 4100.000
61743427 0.350 3.142 1.410 0.053 1.530 0.045 7000.000
61746000 0.350 94.248 1.406 0.002 1.534 0.026 600.000
6174963 0.030 97.738 1.459 0.023 1.507 0.022 450.000
61752133 0.350 1.795 1.414 0.000 1.537 0.026 350.000
61753427 0.350 293.215 1.464 0.000 1.563 0.026 150.000
61764989 0.350 10.111 1.435 0.027 1.469 0.071 4350.000
6176906 0.030 9.996 1.420 0.020 1.508 0.033 4400.000
61781762 0.350 94.248 1.488 0.063 1.520 0.013 200.000
61784351 0.350 5.027 1.718 0.525 1.665 0.140 10000.000
6179487 0.030 2.693 1.467 0.028 1.510 0.022 350.000
61795418 0.350 35.343 1.447 0.014 1.473 0.013 800.000
61797831 0.350 97.104 1.414 0.004 1.476 0.013 550.000
61800673 0.350 14.960 1.469 0.028 1.517 0.013 210.000
61800932 0.350 26.180 1.448 0.012 1.475 0.013 600.000
61801668 0.350 222.529 1.464 0.024 1.508 0.013 240.000
61802484 0.350 3.590 1.404 0.002 1.474 0.013 700.000
6180643 0.030 3.770 1.906 0.814 1.459 0.050 10000.000
61806734 0.350 1.091 1.512 0.187 1.669 0.146 14400.000
61806903 0.350 5.464 1.442 0.031 1.465 0.070 4600.000
61807639 0.350 16.111 1.453 0.036 1.470 0.077 3900.000
61807676 0.350 0.628 1.486 0.019 1.550 0.013 100.000
61809447 0.350 11.781 1.498 0.059 1.462 0.070 4800.000
61811129 0.350 6.468 1.359 0.031 1.424 0.086 6800.000
61815693 0.350 1.478 1.457 0.023 1.424 0.000 850.000
61816255 0.350 6.283 1.460 0.026 1.385 0.001 2000.000
61821937 0.350 62.832 1.486 0.089 1.518 0.000 150.000
61824651 0.350 4.712 1.891 0.811 1.919 0.255 10000.000
61826043 0.350 33.833 1.436 0.014 1.428 0.000 650.000
61826155 0.350 134.640 1.471 0.069 1.496 0.000 210.000
61831777 0.350 2.693 1.337 0.069 1.294 0.121 7000.000
61832396 0.350 7.285 1.336 0.067 1.309 0.127 6900.000
61835306 0.350 0.593 1.398 0.028 1.408 0.132 5300.000
61837890 0.350 41.888 1.423 0.012 1.423 0.000 900.000
61851650 0.350 76.296 1.482 0.021 1.428 0.000 700.000
61858490 0.350 1.923 1.434 0.029 1.396 0.113 4900.000
6186286 0.030 2.182 1.692 0.671 1.505 0.111 14400.000
61864924 0.350 43.982 1.443 0.011 1.421 0.000 1000.000
61866653 0.350 53.165 1.494 0.020 1.428 0.000 650.000
